Crop,Temperature,Humidity,Rainfall,SoilMoisture,Pest,RiskPercentage
Potato,33.41149304159239,95.99354670652714,13.789147650446365,51.03207801772394,Late Blight,21.51
Cotton,25.50754438542534,77.11499878105396,37.02519965678186,47.315690628453844,Pink Bollworm,70.21
Grapes,22.52898572651055,79.03984149267379,178.5968905093231,55.83215513469581,Downy Mildew,48.22
Rice,30.07668905382299,69.71705731753322,0.32110638170035344,16.007962936781098,Stem Borer,41.38
Grapes,30.126948287666295,70.87241419482312,182.66975288209755,36.093114766608934,Downy Mildew,22.97
Potato,22.880243764519232,91.99991116219715,181.22818665610987,54.73809935062475,Late Blight,24.7
Rice,34.85333801922611,60.47033569749668,2.944969071660503,59.871146952677705,Stem Borer,31.24
Potato,30.0202917876884,58.83411570881526,145.05713304978542,55.20174932272796,Late Blight,32.81
Grapes,30.05380964066539,59.395179439920824,156.1988496796813,26.822517590875506,Downy Mildew,28.45
Soybean,24.697730760554528,58.94205342538997,225.4790269594707,29.859344315856443,Aphids,29.81
Cotton,26.726117615238994,66.02680834032478,186.1048134533315,58.56099559427472,Pink Bollworm,37.52
Grapes,32.91550099958361,78.29315367798097,39.30891627355837,44.53113710406708,Downy Mildew,40.54
Soybean,29.75909784878155,94.48437062858325,110.10864266401151,55.058881160867784,Aphids,50.03
Rice,27.329073888169773,80.16110678289819,81.39528312975285,59.17986498693871,Stem Borer,86.68
Rice,20.65770278744945,66.33109528740044,155.82860843976437,12.81666388996199,Stem Borer,20.96
Potato,26.75036359291704,66.6345089846335,109.57465200829148,23.13466549400026,Late Blight,26.59
Grapes,30.337150354705066,75.72855581339002,50.038552812341706,25.979471312999916,Downy Mildew,43.67
Cotton,21.083440224087166,57.37265046330898,18.31140102684753,50.61586663570594,Pink Bollworm,50.1
Rice,31.299693978188856,85.8162671738014,167.3463559174673,33.84959576890875,Stem Borer,86.06
Potato,20.57542332181962,81.07322113283922,194.4694263842193,35.01791801921951,Late Blight,34.3
Rice,24.161401022014687,82.14010250810412,173.2002996574772,53.54837999312713,Stem Borer,33.69
Soybean,31.546584610783782,78.06779120946689,220.7091226695198,36.390605414781035,Aphids,40.71
Rice,28.668156221613636,87.46576775712171,241.17261970711525,13.678167710788284,Stem Borer,22.14
Grapes,34.06325506111008,76.49378127591031,153.72575364173403,34.12118007973645,Downy Mildew,23.75
Soybean,31.521340676279998,87.36123225442935,77.925830373203,25.31196226142002,Aphids,53.51
Potato,21.0853588661199,94.0552574178283,64.16542247397861,39.6492373877747,Late Blight,57.44
Potato,30.171837523049696,70.72149062335183,172.3835522263538,27.19898181581851,Late Blight,31.09
Grapes,34.950249169020196,87.53951155898939,161.17999434545442,27.76448216096594,Downy Mildew,21.97
Potato,20.465853140527333,77.70906277243995,190.50818025976275,36.86895952219275,Late Blight,53.63
Rice,20.501397996398325,68.33760382129701,59.26759779354451,32.363648407856104,Stem Borer,22.9
Soybean,34.31197462356609,61.162770053468044,230.5769438708962,31.29465775183409,Aphids,59.42
Potato,28.31087575190316,96.54164320879038,1.3372471735557112,47.41194030904501,Late Blight,56.12
Soybean,22.09580850468431,54.806292586607576,106.1431517964889,56.683945306646756,Aphids,41.7
Soybean,27.911846955825983,57.056305914966096,0.19737777330469664,50.50700453727306,Aphids,23.5
Rice,29.507747281029857,95.73082272575957,52.16297828960775,43.26364181184554,Stem Borer,23.15
Grapes,29.056327157564194,58.19658604766013,183.9883901287945,25.06156473969541,Downy Mildew,38.54
Grapes,28.991458130414326,58.56367053331198,185.40945465440524,25.13201703184073,Downy Mildew,46.49
Cotton,22.374245760490606,84.40588296031751,32.04701820261543,31.267824813499182,Pink Bollworm,29.89
Rice,31.22562874142274,63.10175022534373,220.42932659884906,54.59101057033064,Stem Borer,27.86
Grapes,29.207689175115863,54.38588208599822,97.88427490040729,45.666086475063615,Downy Mildew,46.38
Cotton,29.37051004109912,64.12704318312218,94.5062373586005,15.14730723501431,Pink Bollworm,48.76
Grapes,27.558331951869103,85.43828161728273,62.23588119921819,26.221911431753313,Downy Mildew,33.37
Grapes,20.386136146208244,67.05239364153118,200.82614337950838,54.86492478748693,Downy Mildew,40.73
Cotton,26.832525428288303,51.54123093496851,219.80108439634566,10.650510671293636,Pink Bollworm,57.79
Grapes,27.33824373032136,67.09672467873634,231.054608710665,11.219549655504837,Downy Mildew,43.26
Grapes,28.233987867490065,60.96602006056911,107.22185783755265,42.61320029718851,Downy Mildew,49.09
Rice,20.010752880598698,96.84267150455076,41.1313430982031,21.67902171111796,Stem Borer,30.54
Potato,20.56730204828053,56.15260617951625,246.5874807360405,25.760836868864303,Late Blight,24.61
Grapes,21.60486891761935,85.97299838349859,213.64216600816022,22.847614975423493,Downy Mildew,20.84
Soybean,23.346350276680337,52.82578453983787,25.84873415751038,31.57540599238212,Aphids,29.2
Potato,27.739188177881353,62.67468766285952,235.1343252757369,55.29719839631323,Late Blight,42.67
Potato,25.316359879810793,69.05734410173677,102.96307078612423,46.3789661067472,Late Blight,38.07
Soybean,32.85094919758846,97.20473929651823,83.98653834473346,38.034724068784,Aphids,23.8
Potato,23.007035716495384,70.673288335508,51.55067897544471,53.82802453943588,Late Blight,26.33
Potato,26.83491232329638,80.28496202299378,172.9659770402111,29.153468486325337,Late Blight,54.76
Soybean,28.524787266168882,71.97538902237758,16.810158513009156,33.23447342225825,Aphids,90.52
Rice,29.218115273319732,91.60812268645591,123.5029176498264,15.923085254724093,Stem Borer,20.55
Grapes,24.54829320077887,84.89952357488963,197.56497598542344,24.78764173101647,Downy Mildew,39.83
Cotton,26.316783566511226,70.5261392175714,57.83717830003762,16.81855525147292,Pink Bollworm,27.87
Soybean,20.829985807450193,59.90653709117885,2.300224406344864,41.362920031798915,Aphids,32.66
Soybean,34.59717067140363,59.68585253881489,86.45714257739847,27.89205793207666,Aphids,20.34
Rice,32.58811929559188,51.599723007216234,235.04495868231035,54.60371755468103,Stem Borer,41.42
Cotton,28.15393362366938,82.68889614780781,96.76250298372175,42.36111416989277,Pink Bollworm,21.79
Soybean,20.8107144102459,72.86152098097722,137.40557527650873,54.39088201679095,Aphids,24.19
Cotton,32.33971890790834,60.50236686460348,98.52091212750797,25.830121741370647,Pink Bollworm,36.01
Potato,22.257432471088784,75.17850372017774,200.4106474578418,32.07670051894485,Late Blight,39.62
Soybean,32.73151377921971,85.30290573190155,122.61360212994619,22.884782409458985,Aphids,55.4
Grapes,28.655306025358374,61.05738050553467,67.27993815950259,50.1566544468123,Downy Mildew,21.77
Soybean,34.8813828054323,56.51758398573959,199.01713134923435,29.738765838584143,Aphids,39.69
Grapes,33.209758661968664,70.64555947946066,134.3734384183086,12.464983120458497,Downy Mildew,20.09
Rice,23.671998095025888,84.02915464593836,30.316223339784177,15.688097940227472,Stem Borer,36.44
Soybean,29.7175555791234,85.60359961239652,44.612668524593694,13.979407368602121,Aphids,57.62
Soybean,23.909995738431526,92.66732488043618,215.87286261570458,48.62612958812722,Aphids,26.75
Rice,32.32702188881301,88.46252796207933,149.18074752655428,26.860101758447637,Stem Borer,76.56
Cotton,21.828338181205385,75.48785334504358,146.31521887746163,27.96694952578936,Pink Bollworm,39.01
Soybean,25.452716860539,82.05030286603505,225.31480194914084,18.196013102347244,Aphids,35.26
Grapes,22.11302905926292,81.2471885203916,182.21762737214894,56.59563662987279,Downy Mildew,31.15
Potato,34.25316808798145,53.16313359103374,150.75346584114703,12.856635967166499,Late Blight,55.75
Cotton,27.947135856050814,83.46741753813981,207.89348147761314,17.51553112419844,Pink Bollworm,21.54
Cotton,33.18321718869278,65.74666137294662,32.24472698179132,33.42306185435433,Pink Bollworm,43.93
Potato,20.464559051337652,63.74478291285439,8.199968569224003,31.01676945977495,Late Blight,55.8
Potato,34.73978617240354,81.85237767518137,40.409423446147954,55.292469499965286,Late Blight,40.65
Soybean,22.306239681543772,96.08633347258308,189.36726268077575,46.58526363615758,Aphids,48.37
Cotton,23.005097316446633,60.550334585376305,172.07324960681376,20.986137505519842,Pink Bollworm,37.55
Potato,31.73002738390912,89.19762590489205,113.31544313146492,49.60949691376226,Late Blight,53.54
Potato,29.821636269263905,61.42129261542101,68.50294509638688,25.742057770436766,Late Blight,24.67
Rice,24.097394305549177,60.475961215626604,113.83218745215054,55.421877393613244,Stem Borer,24.18
Potato,30.804018859210935,84.36415022065638,23.938549665839414,56.12862024529,Late Blight,42.74
Soybean,25.455882817035263,87.82692917476533,64.34136460040851,44.67549185231602,Aphids,21.59
Potato,32.591120564139075,72.40854235106593,159.17322858948543,21.061890990334184,Late Blight,47.08
Potato,31.58360413839915,73.66065934421994,154.43173101544858,32.81629619111993,Late Blight,55.76
Potato,27.468037707714785,92.09043545144095,200.33801456756214,30.525241067417827,Late Blight,29.2
Potato,26.091231988396565,91.31086878876101,56.90813395484809,36.221817292887465,Late Blight,52.24
Cotton,25.30216212692568,82.11048185013487,61.40789351220363,15.463972268407996,Pink Bollworm,51.78
Grapes,21.484529351130604,63.56906975397923,213.77735549936003,27.32346435393336,Downy Mildew,58.92
Grapes,34.6960150216079,63.41380102267783,10.244555562472613,45.253164210268956,Downy Mildew,38.04
Grapes,21.511292659393643,85.37614094890213,7.793727277980306,53.50983452461211,Downy Mildew,25.55
Grapes,21.909678181200874,58.78361489842923,240.06658962301663,44.6584680126923,Downy Mildew,52.05
Soybean,25.964524785991294,66.81563637524778,58.621001695792486,34.03240141562045,Aphids,83.8
Rice,29.47662265479133,62.855925199934724,237.16352022574765,18.487924910356792,Stem Borer,58.63
Rice,20.222841837612556,74.05628459084228,83.3419595291407,32.456170696512544,Stem Borer,42.83
Grapes,26.533837370190636,70.74234251507974,183.18085385332662,44.29381375432323,Downy Mildew,53.33
Rice,23.749384718592434,80.47642548770318,146.29869634821347,28.486890543634438,Stem Borer,39.44
Cotton,24.706732149585932,57.09221988084926,53.45030266568321,15.275682320060055,Pink Bollworm,47.32
Soybean,29.910910896637272,97.53031857899364,182.41960341181033,12.602291937806573,Aphids,55.37
Cotton,32.94012744418589,72.16601603863494,146.4657626319804,58.803916623625945,Pink Bollworm,41.29
Grapes,33.57982742564135,54.15193789050932,47.762967177170715,32.03774717206589,Downy Mildew,43.39
Cotton,32.243417777942,99.41310575715934,97.21287411852911,12.370781807004246,Pink Bollworm,52.05
Rice,29.06571078624212,59.92714294341008,123.70711415535504,47.11551227668622,Stem Borer,50.82
Cotton,27.49427617998143,65.26072650644295,243.43564550962338,43.168130547824646,Pink Bollworm,36.33
Potato,24.206948363069785,86.55514915017811,60.54586139844192,18.58549944868441,Late Blight,41.19
Cotton,24.349810889662127,81.44525724618074,29.48466871855837,42.74705522836608,Pink Bollworm,31.33
Potato,20.00364401651769,56.34680288370882,233.4038444587735,53.367731955767894,Late Blight,29.34
Potato,31.675578568182367,80.42857965869871,242.72617786246735,28.680282976702955,Late Blight,47.26
Grapes,20.95303583635878,69.8123673408203,240.9544152970451,36.949043722506026,Downy Mildew,31.52
Rice,21.804064446929104,85.17641700907652,161.2140108574317,28.69693568018873,Stem Borer,58.04
Soybean,20.333042194817754,65.18619258159129,230.26737157489535,26.04677191597202,Aphids,30.09
Cotton,28.01330614896871,91.1900874960269,25.786690219590263,57.15103548228681,Pink Bollworm,51.8
Grapes,22.71875383327328,85.60039805990813,96.2396806593893,30.114733903815935,Downy Mildew,51.33
Potato,34.44177211971098,56.3327936423597,105.15755921970485,34.04708040421518,Late Blight,35.05
Grapes,25.447836855743375,52.613433378079826,171.3846551406558,31.81072085600227,Downy Mildew,27.79
Soybean,32.240502534531025,90.12803740758139,121.59790702222345,24.922533057388026,Aphids,45.52
Potato,24.322282036661047,61.8003965161856,182.62866350658166,12.016261986047535,Late Blight,23.79
Grapes,20.101822610353846,57.647159323771305,17.247502177614866,59.79011838899593,Downy Mildew,31.55
Rice,22.23902019003871,62.049812899795896,234.03139288503365,36.00801115121978,Stem Borer,34.59
Cotton,33.10087186863829,69.74951352745163,83.75214248942395,20.364126127486777,Pink Bollworm,35.11
Potato,24.75026534025389,83.86519796490705,72.39567616768177,38.859987321128074,Late Blight,22.64
Rice,22.869337350447715,70.37026358056744,234.23731347717387,28.86259928578477,Stem Borer,46.56
Grapes,23.82630833632097,56.35167879866159,14.634150020012532,25.27067492713757,Downy Mildew,26.31
Potato,22.610156720241864,88.0379654193475,3.959517736218554,37.890506286771725,Late Blight,35.18
Grapes,27.59824999862821,78.14151186073015,78.34192361431954,24.755443009214265,Downy Mildew,49.34
Grapes,33.06915482181736,59.62908162292639,24.404690133787238,54.889790319601296,Downy Mildew,34.0
Cotton,28.269760859942213,67.97715722600017,31.45058408651283,39.4665822473864,Pink Bollworm,83.13
Soybean,23.044903387867958,72.59345223261388,199.23687600391145,39.52130515539457,Aphids,23.88
Potato,28.220322458437025,85.13691496447935,198.17585144518785,41.45587893171334,Late Blight,26.11
Grapes,30.65259899885241,83.86709230407581,6.106720735158305,30.587383379512158,Downy Mildew,33.32
Cotton,30.04118096380465,60.806790615546035,147.71798074356462,55.660298090708615,Pink Bollworm,51.91
Potato,33.82186604324796,98.92529834663449,2.6675317515406913,41.13706381887388,Late Blight,36.51
Grapes,32.897817355026824,62.590735100456584,245.25737227876903,40.68539847718736,Downy Mildew,51.74
Potato,21.283993292341524,59.172894237943254,189.6009182585508,11.09932610196618,Late Blight,52.68
Cotton,20.20923528037867,82.85594195306366,91.27348005795147,40.57474263595996,Pink Bollworm,47.84
Grapes,25.137128287794564,55.39812240554178,17.41146693706641,39.44680112812739,Downy Mildew,40.83
Soybean,31.133015136816987,75.48677550019686,105.61144750771977,29.904358911811542,Aphids,21.06
Rice,25.033358025449857,98.8010078762247,218.3888940567722,26.468903351710885,Stem Borer,43.51
Soybean,32.70945118303241,72.06371683750343,4.48946593753774,13.725523090932004,Aphids,40.42
Soybean,34.54159063513818,84.66047711094339,17.72904785964238,19.46804378959314,Aphids,50.85
Grapes,32.62159639934367,80.88472930942955,161.10579240745415,11.416872519169232,Downy Mildew,53.14
Grapes,31.824128122562442,62.951757205167354,177.16917999137675,20.742730321249905,Downy Mildew,21.61
Grapes,23.01704813885566,58.93144383771497,84.4369991837118,30.922474858772905,Downy Mildew,40.34
Rice,27.151308132624923,63.533730298264466,7.292667143518616,40.255081111857535,Stem Borer,35.83
Grapes,24.480082360813245,93.34705214152561,186.68582694953994,52.88827741862211,Downy Mildew,39.8
Cotton,21.963968781901663,84.81107180606362,51.51844498429381,32.06148345458584,Pink Bollworm,22.6
Soybean,32.37962603634474,56.29703205237503,225.77437676232742,53.211530113077856,Aphids,38.58
Soybean,31.16552306455986,80.97225369090766,200.7689105844362,31.590255039295602,Aphids,51.43
Rice,26.93685225597722,97.0482893921397,121.5930252062869,33.13096359668648,Stem Borer,51.4
Soybean,32.32366537641257,77.72445571605854,44.94945337376885,33.38791154787897,Aphids,58.72
Cotton,31.294792895587776,90.5581301939566,8.206374704810033,33.39297313170799,Pink Bollworm,45.86
Potato,32.45049025442112,52.46368267913857,213.10972141046827,37.42004683709558,Late Blight,27.89
Cotton,24.7588282467455,64.09647758757804,132.71475857211894,12.584283995556591,Pink Bollworm,26.34
Grapes,32.19039565063674,56.63019953734055,58.34906736453174,32.66853028020786,Downy Mildew,40.68
Rice,31.454157194212378,72.36662133330938,197.4661552588847,40.91731535227287,Stem Borer,72.83
Soybean,22.34497157589258,71.85168627248854,99.2223482722599,47.177213481864726,Aphids,43.23
Soybean,25.82199621503374,58.53801417251928,56.70927558137379,38.77505092345295,Aphids,36.94
Grapes,27.723912632910082,58.533871765111684,165.72656308614145,52.62693704279835,Downy Mildew,30.32
Rice,27.372713387477397,98.77636645104509,83.3104351376819,39.752317246188056,Stem Borer,23.61
Grapes,29.090225037191647,54.481588665230895,239.8088588309555,45.78313260361557,Downy Mildew,51.53
Grapes,30.561565411574552,79.48645180382329,112.47819527137634,52.91866898805312,Downy Mildew,58.27
Soybean,27.48554259356122,96.57675245776309,145.83322749712937,36.91920934482166,Aphids,38.18
Grapes,23.139316422951797,50.18598304090296,60.376556714015315,35.486158580178255,Downy Mildew,35.2
Potato,26.727278420039507,99.03241097820248,87.5680926673319,32.60914696800539,Late Blight,25.34
Cotton,20.719365986554816,88.77047572962474,142.67079376799467,48.03524030219475,Pink Bollworm,25.99
Cotton,28.577431567740362,62.68212371706878,57.01545422500498,10.576300702649263,Pink Bollworm,25.21
Cotton,24.63902167249543,55.843938029546955,246.46461010273438,25.43163242619753,Pink Bollworm,25.21
Cotton,22.986234692419366,79.38516141707382,16.010880966197128,53.121706507057844,Pink Bollworm,58.46
Rice,23.701211310010713,72.50476342954298,5.533612757374268,42.035511236361074,Stem Borer,36.56
Cotton,24.050876991523335,60.34185553083042,163.50576941469012,30.810851551615723,Pink Bollworm,27.19
Grapes,30.33663622230236,78.25361415183468,214.66801373237405,15.873794943824645,Downy Mildew,51.43
Soybean,30.102751802258886,55.75054684140489,173.70518246793017,32.07736444399152,Aphids,57.8
Cotton,22.12417025926849,82.14166954078689,95.49501136573649,57.84073352954389,Pink Bollworm,33.2
Cotton,34.432788642377005,95.07429255503746,67.59580882766409,50.177088841321385,Pink Bollworm,59.82
Cotton,23.789945032569236,71.83885846616599,130.04518414168993,24.746556790193218,Pink Bollworm,20.61
Soybean,23.3019386629629,64.09684421708792,110.89992532954679,18.55512392067009,Aphids,54.93
Cotton,30.57366699097004,54.2600238779831,162.52311278498286,42.68282382028102,Pink Bollworm,58.25
Grapes,20.04531307034242,62.39662249029036,231.94786984382887,56.606695769914154,Downy Mildew,48.82
Grapes,31.4864498157131,54.57414789648236,128.4689586945584,21.57914956444997,Downy Mildew,27.25
Soybean,32.15454948684999,56.75190683402737,117.1629092490963,56.92891197930165,Aphids,27.43
Potato,34.66990135607352,99.71439928805296,138.90428867060072,18.507137008857896,Late Blight,32.64
Cotton,26.367392490148028,65.46621121791115,70.15889496912894,58.611485460817875,Pink Bollworm,26.13
Rice,30.999918630752934,50.02051447195874,149.04566735059421,55.79715019770262,Stem Borer,31.52
Grapes,22.78288962886579,82.58398974392135,178.1503518245983,44.40152594759907,Downy Mildew,32.77
Grapes,23.783036032389962,97.79593999810221,230.82487706748236,32.86583049464102,Downy Mildew,53.85
Grapes,26.78485216451444,71.21945090362553,39.19073689982366,31.32030282459864,Downy Mildew,41.5
Rice,20.3375649114303,72.20565025877032,195.3390545988001,44.002302818713495,Stem Borer,45.41
Soybean,33.643331426558035,50.9016004912615,139.26189654805853,49.367442420485354,Aphids,41.65
Soybean,24.858433288705687,56.812528254598895,221.89076795404782,33.53811961938015,Aphids,55.12
Grapes,28.787781836497523,83.70960583075004,201.0652885946125,42.95777723000672,Downy Mildew,35.92
Grapes,27.704500758929765,90.152276233794,93.41257409324605,29.406072838424855,Downy Mildew,23.83
Potato,33.71876652832621,54.55181574727209,162.05229436213898,30.659723940139884,Late Blight,36.22
Potato,30.19327754859026,53.354686631493934,148.42644573785864,48.60158929861774,Late Blight,53.13
Potato,22.55795584090663,94.87095250390868,164.03652296186056,54.09274004103414,Late Blight,39.41
Rice,28.13050017645803,95.95191385143356,224.97738583866794,32.408043668450105,Stem Borer,30.98
Soybean,25.89755651846396,69.38821642648749,71.71671874569849,23.428980216648327,Aphids,54.44
Grapes,21.047928810269926,83.88055910497971,43.20501286411307,27.22529466970316,Downy Mildew,22.46
Soybean,24.04960455283193,88.4210535558621,221.25383113681465,21.076357595118353,Aphids,38.54
Rice,27.054860719058098,93.6787652879867,190.69976321895135,35.65386091840249,Stem Borer,46.83
Soybean,32.710325808640505,50.47694770127725,100.72250776251215,55.362158363853936,Aphids,49.61
Cotton,28.14262061501112,76.48222635175668,86.94252440110944,36.026026682075724,Pink Bollworm,46.22
Soybean,26.275445576431895,85.7076573196087,215.30805681509645,17.73424240924306,Aphids,38.06
Rice,26.120301369276216,84.37324020248641,62.46686631448234,42.012545747613814,Stem Borer,55.1
Soybean,26.27197399690434,95.550784998961,248.2909347333696,15.304602497397603,Aphids,29.32
Cotton,34.2556962722314,97.91638432406934,24.426818846689624,10.749925018856834,Pink Bollworm,26.44
Potato,34.940191750733725,58.99998083053434,125.63690168050579,52.42088632152555,Late Blight,20.82
Rice,29.06733473387689,63.851272443481214,215.5837291099329,24.17305746320396,Stem Borer,47.47
Soybean,30.113294486710956,61.074677442982,8.699799967087529,30.462478689269865,Aphids,31.57
Soybean,32.13466624420563,90.01820942276726,114.25598804815637,40.32561126616095,Aphids,44.17
Soybean,32.40737222641435,71.25012070615988,68.86166994762726,23.251745907027374,Aphids,41.45
Potato,26.73722304098319,72.00603854924681,22.784334772426806,45.93018703450978,Late Blight,28.55
Soybean,22.95430445313082,70.63791601386967,56.94458540445035,39.19291336540077,Aphids,34.86
Grapes,26.733675838891852,76.85846608020144,50.88388062045121,17.78758114327649,Downy Mildew,55.22
Soybean,26.505855542471316,70.60468048162696,8.90303756821037,34.898815129369666,Aphids,42.17
Rice,28.382613064319997,85.35155846614421,44.37045874775294,22.61115671153094,Stem Borer,52.43
Cotton,34.20755925265091,56.796637368366035,124.41238862630455,20.708812636979342,Pink Bollworm,22.4
Cotton,24.88255007189203,57.18438125921064,177.48326835856156,36.68627068357222,Pink Bollworm,25.75
Cotton,20.138623826082714,90.40785245121063,44.048601541061885,40.310832111038295,Pink Bollworm,33.48
Cotton,28.782289074725533,65.7826813491162,21.734890173063544,21.147500427887678,Pink Bollworm,74.7
Rice,26.420290286594657,82.91418917130787,65.95151873658939,10.603496765030897,Stem Borer,40.76
Potato,29.08639234038458,98.14352470009048,147.3677007733117,33.55862796890709,Late Blight,42.94
Rice,33.918509447930404,91.41890728008232,80.744683340952,21.862718182856863,Stem Borer,30.51
Cotton,27.566315595728195,87.20247256142889,125.80480179574052,13.389819791405628,Pink Bollworm,48.94
Rice,32.08955193006431,64.47489325598599,166.0314348208376,31.329595052719668,Stem Borer,55.56
Soybean,32.6783833724111,76.27159991548211,172.87638645339862,54.167485051105196,Aphids,39.83
Soybean,24.69876110733233,87.68330689547906,55.016563696172945,29.4265574003021,Aphids,54.63
Potato,30.866335104039727,70.19055026237496,53.686125602089355,27.798419541611825,Late Blight,31.36
Soybean,22.641339319157808,87.16664567828283,63.01747171254288,32.70837350838819,Aphids,35.43
Cotton,34.73116067953446,69.55461220741103,19.9956206991887,14.491287628604201,Pink Bollworm,43.63
Potato,28.990453276073985,70.93794952413275,107.96092307800743,12.69662914204356,Late Blight,40.66
Potato,27.571092130705274,57.47746592784723,25.959846527731894,16.178624529974524,Late Blight,24.04
Rice,29.1456229330514,59.82413262014593,62.85753804686586,18.678607207571986,Stem Borer,58.31
Grapes,32.81926194727753,61.52474186757604,81.8915734805315,20.49464211524986,Downy Mildew,39.68
Rice,20.294157987113802,83.5684004448398,130.7895374544104,54.931946415055165,Stem Borer,26.58
Rice,32.06163869091698,89.59805072333579,31.79529730422173,29.92796120720638,Stem Borer,26.81
Rice,23.820807506863233,63.16230874152722,139.05909850644318,30.570546588023277,Stem Borer,57.91
Rice,21.895552129205075,98.68460674250994,57.659660053565986,48.64369681909265,Stem Borer,33.56
Rice,22.14622093125971,92.894459262312,77.2152248091158,42.94277021134211,Stem Borer,42.66
Grapes,27.076344640863113,74.79097363242695,183.0594785230719,14.388645706172028,Downy Mildew,46.73
Cotton,33.43718152097868,52.88940985099321,35.163334808416685,45.83159683510157,Pink Bollworm,37.49
Rice,26.053229312205325,56.84833172721179,126.69251017944703,16.327265559818862,Stem Borer,39.06
Grapes,31.45422948442485,62.913217894358176,120.19654204493183,59.600798469841784,Downy Mildew,47.47
Soybean,32.62035156957798,70.74238032802728,191.96523078146382,12.025458647066092,Aphids,24.92
Grapes,23.046058893800932,70.09759623076098,211.43621958144078,27.313302539396524,Downy Mildew,46.18
Rice,30.63971442205225,79.30911770441708,89.31049204253405,38.85266708567721,Stem Borer,78.56
Grapes,21.258106078280182,99.64019890930072,31.795613408127725,13.617419191802867,Downy Mildew,91.96
Grapes,24.527519913393427,82.51484870367538,82.25143241555821,29.57271353972356,Downy Mildew,30.48
Cotton,25.145660086895152,70.53502002932716,180.10401727308573,35.576809711739585,Pink Bollworm,57.74
Grapes,20.628205907581634,75.1534161316014,146.05619720792953,56.00984930371369,Downy Mildew,21.97
Cotton,28.60249377402824,92.68149642639784,60.481932029809144,53.814617426196875,Pink Bollworm,20.76
Rice,30.986819437005945,96.65566105843266,164.29941541001554,31.951462199022398,Stem Borer,21.8
Rice,33.80170719983943,73.51481113457874,7.249186083987002,44.4910535664381,Stem Borer,39.27
Rice,21.86517976163616,60.71359046551298,16.12267011396157,38.71467698542868,Stem Borer,44.88
Potato,27.586134475331665,90.85510665013075,215.2522053270034,40.78121983415633,Late Blight,20.51
Soybean,30.428444836216034,70.89996084601758,141.38937080659676,42.45403010094422,Aphids,34.01
Grapes,33.756477577576916,56.69874333748906,167.87795182025937,10.217978997829022,Downy Mildew,56.99
Soybean,21.687561998571372,54.74421150737873,83.25190826306105,28.67831430195403,Aphids,28.57
Potato,28.77682491390687,72.14570490209817,8.543897260271855,25.982603112765034,Late Blight,52.42
Soybean,30.345523022928028,86.24354267899403,174.5292310208809,25.548651069151664,Aphids,23.99
Soybean,24.08700776049644,91.58926500925796,245.11769944576778,34.692350737078065,Aphids,20.39
Rice,22.100672182013437,66.1040287658133,144.64633714823745,13.754682290265698,Stem Borer,57.73
Soybean,25.476255099266012,95.62921089624115,195.13045068925544,47.771863625779055,Aphids,44.27
Grapes,29.401757255777667,81.90016176081241,157.18034675639552,37.686411569918064,Downy Mildew,59.46
Cotton,30.98435851138544,88.84731941962606,218.11570377091854,20.78198813629246,Pink Bollworm,23.35
Grapes,27.243416548978978,75.70403478096367,207.2954449874794,32.189178964116785,Downy Mildew,42.83
Grapes,27.906064077701874,51.910139187869554,153.8037241492285,51.40216428871261,Downy Mildew,26.3
Cotton,28.914976008898936,79.68052722232072,41.04624101408969,16.1731786865368,Pink Bollworm,59.2
Grapes,25.905787544795565,61.37108643617646,42.831136113593736,43.38008567916175,Downy Mildew,44.38
Soybean,29.65328184481126,54.40030137557261,223.38364587460924,29.463319840452414,Aphids,32.53
Cotton,26.93542170871609,69.50330328738141,215.89425078478646,56.463048759894605,Pink Bollworm,32.14
Grapes,32.95903711189932,89.07615647665335,232.70191808619046,22.287515609294392,Downy Mildew,43.08
Grapes,24.118168771106667,91.2047245242187,1.3310476427660645,38.240958144319805,Downy Mildew,33.57
Potato,24.840255606167304,82.24531619324586,212.87111232849847,40.45976956966631,Late Blight,54.13
Rice,23.96895667821545,75.97509273824906,112.63413476676901,10.582244975154811,Stem Borer,42.27
Grapes,29.922864862192625,79.5957202209535,184.06997469585536,38.56697642265385,Downy Mildew,22.67
Potato,21.74668286127067,79.82372887719762,68.74479799341005,13.98225645173829,Late Blight,37.18
Rice,28.31483897125483,66.43729941748033,180.1084255564445,42.18853040506223,Stem Borer,33.31
Rice,31.323087933628408,82.43475212665177,159.3613446794755,37.6713850393534,Stem Borer,70.28
Cotton,30.44760775215334,68.80208955545783,235.6524275396639,50.899238553860265,Pink Bollworm,43.51
Rice,23.78272972728904,60.18586966388333,85.09620941938728,33.82839717900093,Stem Borer,31.84
Cotton,27.72394243088724,58.268521275659296,244.42820320637497,15.396227748249693,Pink Bollworm,57.28
Rice,33.70367017104042,76.2680240909749,181.2275679590211,31.80241489862939,Stem Borer,85.75
Potato,25.10863906131678,65.05795098927227,144.55744654237841,34.90648370919902,Late Blight,43.18
Potato,24.299908719305343,68.34789159084977,20.974490157227326,12.613818613610286,Late Blight,30.14
Cotton,21.113702889958187,55.18873543173704,203.23210134848426,11.943684850834465,Pink Bollworm,46.36
Soybean,24.088366232231007,93.57728403540632,121.24807114437489,25.27882296639129,Aphids,40.71
Cotton,25.729370285679032,78.21505323349152,28.63321708158706,59.849525140627556,Pink Bollworm,80.64
